carat,cut,color,clarity,depth,table,price,x,y,z
0.74,4,6,1,61.74957118353345,55.0,2810,5.81,5.85,3.6
0.7,1,4,4,62.7906976744186,61.0,2810,5.57,5.61,3.51
0.8,1,3,2,62.7017841971113,57.0,2810,5.84,5.93,3.69
0.75,2,4,2,63.41463414634146,58.0,2811,5.72,5.76,3.64
0.83,2,6,2,63.53730092204527,54.0,2811,5.98,5.95,3.79
1.0,0,0,3,65.68386568386568,59.0,2811,6.14,6.07,4.01
0.99,0,1,1,68.13365933170334,56.0,2811,6.21,6.06,4.18
0.7,2,3,4,62.979482604817115,60.0,2812,5.57,5.64,3.53
0.7,2,4,3,59.48275862068966,58.0,2812,5.75,5.85,3.45
0.7,1,5,2,63.52087114337568,59.0,2812,5.49,5.53,3.5
0.7,2,4,3,61.660777385159015,58.0,2812,5.63,5.69,3.49
0.32,3,1,2,62.686567164179095,58.0,554,4.37,4.34,2.73
0.32,3,1,2,62.77205040091638,58.0,554,4.39,4.34,2.74
0.32,4,1,2,62.385321100917444,57.0,554,4.37,4.35,2.72
0.32,3,1,2,61.02857142857143,59.0,554,4.39,4.36,2.67
0.32,2,1,2,63.085714285714275,56.0,554,4.39,4.36,2.76
0.32,4,1,2,60.742407199100114,57.0,554,4.47,4.42,2.7
0.3,3,2,2,60.930232558139544,59.0,554,4.31,4.29,2.62
0.3,3,2,2,60.068259385665534,55.0,554,4.41,4.38,2.64
0.3,3,2,2,62.910798122065735,58.0,554,4.28,4.24,2.68
0.3,2,2,2,63.3177570093458,56.0,554,4.29,4.27,2.71
0.3,1,2,2,63.829787234042556,55.0,554,4.26,4.2,2.7
0.3,4,2,2,62.8975265017668,57.0,554,4.27,4.22,2.67
0.3,2,2,2,63.443396226415096,60.0,554,4.25,4.23,2.69
0.32,1,1,2,63.9080459770115,55.0,554,4.36,4.34,2.78
0.29,2,5,4,61.78861788617886,55.0,555,4.28,4.33,2.66
0.29,2,5,4,62.248520710059175,55.0,555,4.2,4.25,2.63
0.31,2,4,2,61.82237600922722,58.0,555,4.32,4.35,2.68
0.34,4,2,3,61.53846153846154,56.0,555,4.47,4.5,2.76
0.34,4,2,3,60.37321624588364,57.0,555,4.54,4.57,2.75
0.34,4,1,4,61.77777777777778,55.0,555,4.48,4.52,2.78
0.34,4,1,4,62.01550387596898,56.0,555,4.5,4.53,2.8
0.3,4,3,4,62.32558139534884,56.0,555,4.29,4.31,2.68
0.29,4,4,4,61.61026837806302,56.0,555,4.26,4.31,2.64
0.35,4,3,2,60.61269146608315,56.0,555,4.56,4.58,2.77
0.43,2,5,0,58.350100603621726,62.0,555,4.94,5.0,2.9
0.32,2,4,3,61.433447098976124,58.0,556,4.37,4.42,2.7
0.36,4,1,3,61.909989023051594,56.0,556,4.54,4.57,2.82
0.3,4,3,3,62.004662004662,56.0,556,4.28,4.3,2.66
0.26,4,5,4,61.38855054811205,57.0,556,4.09,4.12,2.52
0.7,2,4,3,62.32394366197184,58.0,2812,5.64,5.72,3.54
0.7,2,4,3,60.86191732629727,61.0,2812,5.66,5.71,3.46
0.71,4,6,2,62.40140227870289,57.0,2812,5.69,5.72,3.56
0.99,0,0,2,54.966392830470504,61.0,2812,6.72,6.67,3.68
0.73,3,5,3,58.5944115156647,60.0,2812,5.92,5.89,3.46
0.51,4,4,6,61.98830409356725,57.0,2812,5.15,5.11,3.18
0.91,3,3,1,59.88880063542494,58.0,2813,6.3,6.29,3.77
0.84,2,5,2,63.43096234309624,55.0,2813,6.0,5.95,3.79
0.91,1,1,3,64.2504118616145,58.0,2813,6.09,6.05,3.9
0.76,3,5,2,62.2107969151671,59.0,2814,5.86,5.81,3.63
0.76,4,5,2,61.72208013640239,57.0,2814,5.88,5.85,3.62
0.75,3,5,2,61.07784431137724,59.0,2814,5.86,5.83,3.57
0.55,2,6,6,61.523809523809526,56.0,2815,5.23,5.27,3.23
0.76,2,4,1,58.458961474036855,62.0,2815,5.93,6.01,3.49
0.74,3,3,4,61.724137931034484,58.0,2815,5.79,5.81,3.58
0.7,4,2,2,60.380622837370254,56.0,2815,5.75,5.81,3.49
0.7,4,2,2,61.43106457242582,56.0,2815,5.7,5.76,3.52
0.7,4,2,2,61.458333333333336,55.0,2815,5.73,5.79,3.54
0.7,4,2,2,61.444734551784165,56.0,2815,5.72,5.77,3.53
0.9,0,0,3,65.01650165016501,56.0,2815,6.08,6.04,3.94
0.95,0,4,1,55.96958174904943,60.0,2815,6.62,6.53,3.68
0.89,3,2,1,60.20816653322658,59.0,2815,6.26,6.23,3.76
0.72,3,5,3,58.2703610411419,58.0,2815,5.99,5.92,3.47
0.96,0,5,1,53.0642750373692,63.0,2815,6.73,6.65,3.55
1.02,3,3,0,60.383141762452105,58.0,2815,6.55,6.5,3.94
0.78,2,1,5,61.38279932546374,56.0,2816,5.91,5.95,3.64
0.61,4,3,5,60.036166365280295,57.0,2816,5.52,5.54,3.32
0.71,1,6,4,63.36283185840708,55.0,2816,5.61,5.69,3.58
0.78,3,4,2,61.48648648648649,59.0,2816,5.96,5.88,3.64
0.87,4,2,1,62.65256305939789,56.0,2816,6.16,6.13,3.85
0.83,4,2,2,62.45847176079734,55.0,2816,6.04,6.0,3.76
0.71,3,5,2,61.33796698523022,56.0,2817,5.78,5.73,3.53
0.71,4,1,5,60.187553282182435,56.0,2817,5.84,5.89,3.53
0.71,4,5,3,62.65486725663717,57.0,2817,5.66,5.64,3.54
0.71,3,5,3,62.257495590828924,58.0,2817,5.69,5.65,3.53
0.63,4,4,5,61.45454545454545,56.0,2817,5.48,5.52,3.38
0.71,3,5,2,59.19589392643284,59.0,2817,5.86,5.83,3.46
0.71,3,5,2,61.834061135371186,59.0,2817,5.75,5.7,3.54
0.71,4,5,2,61.27067014795475,55.0,2817,5.77,5.72,3.52
0.71,3,5,2,61.39130434782608,58.0,2817,5.77,5.73,3.53
0.9,4,0,3,62.7831715210356,55.0,2817,6.2,6.16,3.88
0.71,1,5,2,62.83662477558348,64.0,2817,5.6,5.54,3.5
0.7,3,5,3,62.35606731620904,61.0,2818,5.66,5.63,3.52
0.7,3,5,3,59.25282363162467,60.0,2818,5.78,5.73,3.41
0.7,3,5,3,62.98932384341638,60.0,2818,5.64,5.6,3.54
1.0,3,2,0,61.31045241809673,60.0,2818,6.43,6.39,3.93
0.86,3,4,1,59.30047694753577,62.0,2818,6.36,6.22,3.73
0.8,4,2,2,60.97763048881525,57.0,2818,6.07,6.0,3.68
0.7,4,5,4,62.82165039929015,57.0,2818,5.66,5.61,3.54
0.7,3,5,4,59.6252129471891,57.0,2818,5.91,5.83,3.5
0.7,3,4,3,61.7828773168579,60.0,2818,5.69,5.64,3.5
0.7,3,5,4,62.72084805653709,57.0,2818,5.68,5.64,3.55
1.0,0,2,1,65.48956661316213,62.0,2818,6.34,6.12,4.08
0.72,2,3,4,63.78091872791519,58.0,2819,5.64,5.68,3.61
0.72,4,2,4,62.26086956521739,56.0,2819,5.73,5.77,3.58
0.7,1,4,4,59.74025974025974,63.0,2819,5.76,5.79,3.45
0.86,1,4,1,64.26174496644296,60.0,2819,5.97,5.95,3.83
0.71,4,3,4,62.90748898678413,58.0,2820,5.66,5.69,3.57
0.75,4,5,2,62.00345423143351,57.0,2821,5.8,5.78,3.59
0.73,3,5,3,61.56521739130435,59.0,2821,5.77,5.73,3.54
0.53,4,5,6,61.863592699327576,55.0,2821,5.2,5.21,3.22
0.73,3,5,2,61.259706643658326,58.0,2821,5.83,5.76,3.55
0.73,1,5,2,63.57267950963222,57.0,2821,5.72,5.7,3.63
0.73,3,5,2,59.64316057774002,61.0,2821,5.92,5.85,3.51
0.73,3,5,2,62.18340611353712,59.0,2821,5.77,5.68,3.56
0.73,3,6,2,61.74957118353345,55.0,2821,5.84,5.82,3.6
0.73,2,5,2,63.17626527050611,58.0,2821,5.76,5.7,3.62
0.7,3,5,4,60.786026200873366,60.0,2822,5.74,5.71,3.48
0.72,3,5,3,60.30927835051546,59.0,2822,5.84,5.8,3.51
0.72,3,5,3,60.899653979238764,60.0,2822,5.8,5.76,3.52
0.72,3,5,3,62.42371403661727,59.0,2822,5.77,5.7,3.58
0.7,3,5,3,60.19247594050744,60.0,2822,5.73,5.7,3.44
0.6,4,4,5,62.024141132776236,55.0,2822,5.37,5.4,3.34
0.74,4,1,6,60.81771720613288,57.0,2822,5.85,5.89,3.57
0.73,4,4,2,62.09887250650476,55.0,2822,5.75,5.78,3.58
0.71,3,6,2,62.741652021089635,60.0,2822,5.71,5.67,3.57
0.71,3,6,2,61.32404181184668,58.0,2822,5.75,5.73,3.52
0.7,3,6,2,60.155574762316334,60.0,2822,5.82,5.75,3.48
0.7,4,6,2,60.68003487358327,56.0,2822,5.75,5.72,3.48
0.9,1,0,3,63.96023198011599,61.0,2822,6.04,6.03,3.86
0.71,4,6,2,60.2224123182207,56.0,2822,5.86,5.83,3.52
0.7,3,5,3,61.52497808939527,59.0,2822,5.73,5.68,3.51
0.7,3,5,3,62.620932277924354,56.0,2822,5.71,5.66,3.56
0.7,4,6,2,59.70664365832614,58.0,2822,5.82,5.77,3.46
0.7,1,5,2,61.3896218117854,64.0,2822,5.71,5.66,3.49
0.7,4,6,2,62.62265834076717,57.0,2822,5.62,5.59,3.51
0.7,4,6,2,61.79577464788733,56.0,2822,5.73,5.63,3.51
0.7,3,5,3,60.701754385964925,62.0,2822,5.72,5.68,3.46
0.7,3,4,3,60.59027777777778,58.0,2822,5.8,5.72,3.49
0.7,4,6,2,61.43106457242582,54.0,2822,5.75,5.71,3.52
0.79,2,6,1,62.75510204081631,59.0,2823,5.86,5.9,3.69
0.9,1,1,2,63.82280557834291,57.0,2823,6.06,6.13,3.89
0.71,3,5,3,62.269129287598936,58.0,2823,5.71,5.66,3.54
0.61,4,5,5,61.261261261261254,54.0,2823,5.51,5.59,3.4
0.9,0,2,1,65.83541147132169,54.0,2823,6.05,5.98,3.96
0.71,4,5,2,60.34782608695652,56.0,2823,5.77,5.73,3.47
0.71,3,6,3,61.24234470691163,59.0,2824,5.74,5.69,3.5
0.77,4,1,5,62.05128205128205,57.0,2824,5.84,5.86,3.63
0.74,1,5,4,63.06620209059234,58.0,2824,5.73,5.75,3.62
0.82,4,4,1,62.385321100917444,54.0,2824,6.02,5.97,3.74
0.82,3,5,1,60.7615894039735,60.0,2824,6.05,6.03,3.67
0.71,3,3,4,62.159789288849865,59.0,2825,5.73,5.66,3.54
0.83,3,2,2,60.016488046166536,59.0,2825,6.08,6.05,3.64
0.73,2,3,4,61.99134199134198,57.0,2825,5.75,5.8,3.58
0.83,3,2,2,62.48955722639934,59.0,2825,6.02,5.95,3.74
1.17,3,0,0,60.160233066278224,61.0,2825,6.9,6.83,4.13
0.91,0,2,1,61.30329847144007,67.0,2825,6.24,6.19,3.81
0.73,3,5,4,62.642169728783905,60.0,2826,5.75,5.68,3.58
0.7,1,5,4,57.1912013536379,59.0,2826,5.94,5.88,3.38
0.9,3,1,1,62.23316912972086,59.0,2826,6.11,6.07,3.79
0.7,3,5,4,62.16696269982238,58.0,2826,5.66,5.6,3.5
0.7,2,6,3,63.327370304114496,56.0,2826,5.6,5.58,3.54
0.7,3,5,4,59.375,61.0,2826,5.78,5.74,3.42
0.9,2,1,1,63.39869281045751,56.0,2826,6.17,6.07,3.88
0.78,3,4,2,60.789252728799326,60.0,2826,5.97,5.94,3.62
0.96,4,4,0,60.71987480438183,55.0,2826,6.41,6.37,3.88
0.7,2,6,2,62.269129287598936,59.0,2827,5.67,5.7,3.54
0.72,1,6,3,63.971880492091394,54.0,2827,5.68,5.7,3.64
0.79,3,2,5,62.563237774030355,58.0,2827,5.96,5.9,3.71
0.7,4,2,6,61.59230096237971,57.0,2827,5.69,5.74,3.52
0.7,4,2,6,62.32394366197184,55.0,2827,5.66,5.7,3.54
0.7,4,6,1,60.642919200695054,57.0,2828,5.74,5.77,3.49
1.01,3,2,1,61.5748031496063,61.0,2828,6.39,6.31,3.91
0.72,3,4,4,62.18340611353712,58.0,2829,5.75,5.7,3.56
0.8,1,5,1,63.667232597623084,54.0,2829,5.91,5.87,3.75
0.59,4,5,6,62.01117318435754,56.0,2829,5.36,5.38,3.33
0.72,4,4,4,61.68549087749783,57.0,2829,5.77,5.74,3.55
0.75,3,5,1,61.88034188034188,57.0,2829,5.88,5.82,3.62
0.8,3,5,1,60.19900497512438,57.0,2829,6.05,6.01,3.63
0.71,2,5,3,62.731277533039645,59.0,2830,5.65,5.7,3.56
0.77,2,2,2,61.72208013640239,56.0,2830,5.84,5.89,3.62
0.97,4,4,0,60.747663551401864,56.0,2830,6.41,6.43,3.9
0.53,4,4,6,60.646387832699624,57.0,2830,5.23,5.29,3.19
0.53,4,4,6,61.83574879227053,57.0,2830,5.16,5.19,3.2
0.8,4,1,3,62.02849958088852,54.4,2830,5.94,5.99,3.7
0.9,3,3,2,60.61588330632092,62.0,2830,6.21,6.13,3.74
0.76,2,5,1,60.82561078348778,60.0,2831,5.89,5.98,3.61
0.72,4,5,2,62.30366492146596,57.0,2831,5.7,5.76,3.57
0.75,4,5,2,61.420017108639854,57.0,2831,5.82,5.87,3.59
0.72,3,5,2,62.14099216710183,58.0,2831,5.73,5.76,3.57
0.79,4,3,2,61.82432432432433,56.0,2831,5.93,5.91,3.66
0.72,2,4,3,62.47818499127399,58.0,2832,5.71,5.75,3.58
0.91,2,1,1,62.77372262773723,61.0,2832,6.15,6.18,3.87
0.71,3,3,5,62.10526315789473,57.0,2832,5.75,5.65,3.54
0.81,3,3,2,63.01369863013699,60.0,2832,5.87,5.81,3.68
0.82,4,2,2,62.45791245791247,57.0,2832,5.91,5.97,3.71
0.71,3,4,4,62.21441124780317,58.0,2832,5.72,5.66,3.54
0.9,1,0,2,64.34494195688227,63.0,2832,6.05,6.01,3.88
0.8,2,1,3,61.98137171888231,58.0,2833,5.86,5.95,3.66
0.56,2,5,7,61.01694915254237,59.0,2833,5.28,5.34,3.24
0.7,2,6,3,59.636992221261885,61.0,2833,5.77,5.8,3.45
0.7,4,6,3,61.04347826086956,57.0,2833,5.74,5.76,3.51
0.61,4,4,5,61.66514181152791,55.0,2833,5.45,5.48,3.37
0.85,4,2,1,62.531017369727046,57.0,2833,6.02,6.07,3.78
0.7,4,4,2,60.801393728223,57.0,2833,5.73,5.75,3.49
0.8,4,3,3,62.15071972904318,56.0,2834,5.94,5.87,3.67
0.8,4,2,3,62.81833616298811,57.0,2834,5.91,5.87,3.7
0.51,2,6,6,59.903381642512066,58.0,2834,5.16,5.19,3.1
0.53,4,4,6,61.3614573346117,57.0,2834,5.2,5.23,3.2
0.78,4,1,3,61.836562763268745,55.0,2834,5.92,5.95,3.67
0.9,2,0,2,63.36311941510967,54.0,2834,6.17,6.14,3.9
0.9,0,3,1,65.28583264291632,59.0,2834,6.07,6.0,3.94
0.77,4,5,1,60.70234113712374,55.0,2834,6.01,5.95,3.63
0.73,4,4,4,61.1965811965812,56.0,2835,5.89,5.81,3.58
0.63,4,4,5,61.93078324225865,57.0,2835,5.47,5.51,3.4
0.7,4,5,3,61.48471615720524,54.0,2835,5.7,5.75,3.52
0.72,4,5,3,62.762237762237746,57.0,2835,5.71,5.73,3.59
0.72,4,5,2,60.96718480138169,57.0,2835,5.78,5.8,3.53
0.75,3,4,3,59.59933222036727,59.0,2835,6.04,5.94,3.57
0.82,2,2,2,60.66115702479339,56.0,2836,6.04,6.06,3.67
0.71,1,5,3,62.75555555555555,60.0,2836,5.6,5.65,3.53
0.7,3,5,4,62.55506607929514,59.0,2837,5.69,5.66,3.55
0.7,4,5,4,61.76727909011374,56.0,2837,5.74,5.69,3.53
0.71,4,4,2,59.76027397260274,53.0,2838,5.86,5.82,3.49
0.76,2,2,2,60.87689713322091,55.0,2838,5.92,5.94,3.61
0.82,0,4,2,64.8881239242685,58.0,2838,5.83,5.79,3.77
0.72,3,4,4,58.813559322033896,60.0,2838,5.91,5.89,3.47
0.7,3,4,3,62.32394366197184,58.0,2838,5.72,5.64,3.54
0.7,3,4,3,61.660777385159015,58.0,2838,5.69,5.63,3.49
0.7,3,3,4,62.620932277924354,55.0,2838,5.73,5.64,3.56
0.7,3,4,3,59.380378657487086,61.0,2838,5.83,5.79,3.45
0.7,2,5,2,63.52087114337568,59.0,2838,5.53,5.49,3.5
0.7,3,4,3,60.86191732629727,61.0,2838,5.71,5.66,3.46
0.7,3,4,3,59.48275862068966,58.0,2838,5.85,5.75,3.45
0.7,3,3,4,62.979482604817115,60.0,2838,5.64,5.57,3.53
0.74,2,5,2,59.965928449744474,57.0,2839,5.85,5.89,3.52
0.71,4,4,4,61.48471615720524,57.0,2839,5.74,5.71,3.52
0.7,4,4,4,61.55187445510026,54.0,2839,5.75,5.72,3.53
0.71,4,4,4,62.086956521739125,55.0,2839,5.82,5.68,3.57
0.71,3,4,4,59.055793991416316,61.0,2839,5.84,5.81,3.44
0.71,3,4,4,59.036144578313255,60.0,2839,5.82,5.8,3.43
0.71,3,4,4,60.50566695727987,58.0,2839,5.75,5.72,3.47
0.7,4,4,4,62.412587412587406,53.0,2839,5.73,5.71,3.57
0.73,4,3,3,61.790017211703955,54.0,2839,5.8,5.82,3.59
0.7,4,5,3,62.050832602979845,54.0,2839,5.69,5.72,3.54
0.7,4,3,4,61.31004366812227,57.0,2839,5.71,5.74,3.51
0.71,3,3,5,60.34482758620688,58.0,2839,5.82,5.78,3.5
0.71,3,4,4,59.19589392643284,58.0,2839,5.87,5.82,3.46
0.79,3,3,3,59.33884297520661,62.0,2839,6.09,6.01,3.59
0.71,3,4,4,62.72084805653709,59.0,2839,5.7,5.62,3.55
0.77,2,2,4,61.00254885301615,60.0,2840,5.9,5.87,3.59
0.75,2,4,1,59.81308411214954,56.0,2840,5.85,5.92,3.52
0.7,4,4,2,60.95238095238095,56.0,2840,5.75,5.8,3.52
0.71,3,4,3,59.316239316239326,56.0,2840,5.88,5.82,3.47
0.92,4,6,1,61.908580593424226,56.0,2840,6.27,6.2,3.86
0.83,3,4,1,61.386138613861384,59.0,2840,6.08,6.04,3.72
0.7,3,2,6,59.227467811158796,60.0,2840,5.87,5.78,3.45
0.73,3,4,3,60.322854715378085,59.0,2841,5.9,5.87,3.55
0.71,2,6,4,63.36283185840708,55.0,2841,5.69,5.61,3.58
0.73,2,6,2,63.85224274406332,57.0,2841,5.66,5.71,3.63
0.82,4,4,1,61.71617161716172,53.0,2841,6.0,6.12,3.74
0.82,4,4,1,62.270450751252085,56.0,2841,5.96,6.02,3.73
0.82,2,4,1,59.706362153344216,57.0,2841,6.12,6.14,3.66
0.52,4,4,6,61.15384615384616,56.0,2841,5.19,5.21,3.18
1.0,3,4,0,58.85931558935362,60.0,2841,6.6,6.55,3.87
0.95,0,3,2,66.61197703035273,56.0,2841,6.16,6.03,4.06
0.73,4,6,2,61.41868512110727,57.0,2841,5.76,5.8,3.55
0.73,3,4,3,60.13745704467354,59.0,2841,5.87,5.77,3.5
0.73,3,3,4,61.43226919758412,58.0,2841,5.82,5.77,3.56
0.8,4,1,4,62.62626262626263,54.0,2842,5.92,5.96,3.72
0.7,3,4,3,58.68055555555556,61.0,2842,5.8,5.72,3.38
0.7,2,5,3,60.20942408376963,62.0,2843,5.71,5.75,3.45
0.7,2,5,3,62.72084805653709,58.0,2843,5.65,5.67,3.55
0.71,2,5,3,59.41278065630398,58.0,2843,5.76,5.82,3.44
0.81,2,4,1,63.229078613694,58.0,2843,5.91,5.92,3.74
0.71,2,6,2,61.458333333333336,58.0,2843,5.73,5.79,3.54
0.73,4,3,5,61.28755364806867,57.0,2843,5.81,5.84,3.57
0.73,2,4,4,61.80555555555556,59.0,2843,5.73,5.79,3.56
0.72,4,5,3,62.00873362445415,57.0,2843,5.71,5.74,3.55
0.81,4,4,1,62.057335581787534,57.0,2843,5.91,5.95,3.68
0.71,4,3,5,60.74201898188093,57.0,2843,5.81,5.78,3.52
0.73,2,5,2,57.74410774410775,61.0,2844,5.92,5.96,3.43
0.7,2,5,4,61.95939982347749,59.0,2844,5.65,5.68,3.51
1.01,4,1,0,61.50271107668475,57.0,2844,6.45,6.46,3.97
1.01,1,1,0,63.108320251177396,57.0,2844,6.35,6.39,4.02
0.79,4,2,3,62.5,57.0,2844,5.91,5.93,3.7
0.7,2,5,3,61.7828773168579,59.0,2845,5.65,5.68,3.5
0.7,2,5,3,58.9041095890411,60.0,2845,5.83,5.85,3.44
0.8,1,2,3,63.37308347529813,60.0,2845,5.92,5.82,3.72
1.27,3,2,1,59.28016937191249,61.0,2845,7.12,7.05,4.2
0.79,4,6,2,61.499578770008426,56.0,2846,5.96,5.91,3.65
0.72,2,4,4,60.18916595012899,59.0,2846,5.79,5.84,3.5
0.73,4,2,5,61.56491831470336,56.0,2846,5.79,5.84,3.58
1.01,0,2,1,65.44585987261148,59.0,2846,6.3,6.26,4.11
1.01,1,2,0,64.19951729686242,61.0,2846,6.25,6.18,3.99
0.73,4,5,2,59.14069081718617,59.0,2846,5.92,5.95,3.51
0.7,4,5,2,61.55187445510026,57.0,2846,5.71,5.76,3.53
0.7,1,4,3,59.13793103448276,61.0,2846,5.76,5.84,3.43
0.77,3,5,2,62.94067067927773,59.0,2846,5.84,5.79,3.66
0.77,3,3,3,61.262798634812285,60.0,2846,5.91,5.81,3.59
0.77,3,3,4,61.369399830938285,58.0,2846,5.94,5.89,3.63
0.84,2,2,2,61.21112929623569,57.0,2847,6.1,6.12,3.74
0.72,4,5,2,60.273972602739725,57.0,2847,5.83,5.85,3.52
0.76,3,6,2,61.13463166807791,59.0,2847,5.93,5.88,3.61
0.7,2,3,5,62.8875110717449,59.0,2848,5.61,5.68,3.55
0.54,4,6,5,61.48007590132828,55.0,2848,5.25,5.29,3.24
0.75,0,6,1,64.57242582897032,57.0,2848,5.74,5.72,3.7
0.79,1,5,2,64.1025641025641,54.0,2849,5.86,5.84,3.75
0.74,2,5,4,63.06620209059234,58.0,2849,5.75,5.73,3.62
0.7,2,5,3,60.99044309296264,60.0,2850,5.74,5.77,3.51
0.7,4,4,3,60.801393728223,59.0,2850,5.69,5.79,3.49
0.75,4,0,2,61.53846153846154,56.0,2850,5.83,5.87,3.6
1.2,2,2,0,63.040238450074526,60.0,2850,6.75,6.67,4.23
0.8,2,4,2,63.36464560204953,57.0,2851,5.89,5.82,3.71
0.66,4,6,4,62.10621062106211,56.0,2851,5.54,5.57,3.45
0.87,2,4,1,61.02522375915379,63.0,2851,6.22,6.07,3.75
0.86,3,2,2,62.7287853577371,59.0,2851,6.04,5.98,3.77
0.74,4,4,2,61.06346483704974,57.0,2851,5.85,5.81,3.56
0.58,2,5,7,60.55555555555555,59.0,2852,5.37,5.43,3.27
0.78,4,1,4,61.52542372881356,57.0,2852,5.88,5.92,3.63
0.74,4,3,2,61.31511528608027,55.0,2852,5.85,5.86,3.59
0.73,4,5,2,62.66318537859008,55.0,2852,5.7,5.79,3.6
0.91,2,1,2,63.494667760459386,57.0,2852,6.12,6.07,3.87
0.71,3,4,3,62.620932277924354,58.0,2853,5.67,5.7,3.56
0.71,1,3,4,63.53982300884955,55.0,2853,5.64,5.66,3.59
0.79,4,6,1,62.808510638297875,57.0,2853,5.9,5.85,3.69
0.79,3,6,1,59.999999999999986,60.0,2853,6.07,6.03,3.63
0.71,3,5,2,62.686567164179095,58.0,2853,5.73,5.66,3.57
0.82,3,1,4,61.87290969899666,58.0,2853,5.99,5.97,3.7
0.78,2,2,4,61.92893401015228,57.1,2854,5.87,5.95,3.66
0.7,2,5,4,62.43386243386243,56.0,2854,5.64,5.7,3.54
1.12,3,2,0,59.12786400591278,61.0,2854,6.78,6.75,4.0
0.73,3,5,3,61.96213425129088,57.0,2854,5.86,5.76,3.6
0.91,0,0,3,64.35070306038048,62.0,2854,6.06,6.03,3.89
0.91,0,0,3,65.44850498338872,60.0,2854,6.04,6.0,3.94
0.91,1,0,3,64.20966420966421,58.0,2854,6.12,6.09,3.92
0.91,0,2,2,65.72614107883817,58.0,2854,6.04,6.01,3.96
0.7,3,5,4,58.43270868824531,59.0,2854,5.91,5.83,3.43
0.68,3,4,5,61.71529619805482,57.0,2854,5.67,5.64,3.49
0.73,2,4,3,62.53275109170306,57.0,2855,5.7,5.75,3.58
1.03,1,0,2,63.614838200473564,57.0,2855,6.38,6.29,4.03
0.74,3,6,3,62.39168110918545,57.0,2855,5.8,5.74,3.6
0.98,0,5,1,53.2448377581121,67.0,2855,6.82,6.74,3.61
1.02,0,1,2,53.78398236590742,63.0,2856,6.84,6.77,3.66
1.0,0,3,1,67.79089376053963,61.0,2856,5.96,5.9,4.02
1.02,4,2,1,61.60990712074303,55.0,2856,6.49,6.43,3.98
0.6,4,4,5,60.75022872827082,57.0,2856,5.44,5.49,3.32
0.8,4,3,1,61.602671118530886,56.0,2856,5.97,6.01,3.69
0.97,4,4,0,60.747663551401864,56.0,2856,6.43,6.41,3.9
1.0,0,1,2,67.9214402618658,62.0,2856,6.19,6.03,4.15
0.26,4,5,4,62.23862238622387,57.0,556,4.05,4.08,2.53
0.26,4,5,4,62.11936662606576,56.0,556,4.09,4.12,2.55
0.36,4,2,2,61.79039301310044,55.0,556,4.57,4.59,2.83
0.34,1,3,3,57.45140388768899,61.0,556,4.6,4.66,2.66
0.34,1,5,2,63.2996632996633,57.0,556,4.44,4.47,2.82
0.34,1,5,2,63.52413019079685,55.0,556,4.44,4.47,2.83
0.34,1,5,2,63.370786516853926,55.0,556,4.44,4.46,2.82
0.34,2,3,3,59.56043956043956,62.0,556,4.54,4.56,2.71
0.34,4,5,2,62.20735785953179,54.0,556,4.47,4.5,2.79
0.32,1,5,3,64.06429391504018,54.0,556,4.34,4.37,2.79
0.31,4,1,6,61.573546180159646,55.0,557,4.36,4.41,2.7
0.31,4,1,6,61.327231121281464,56.0,557,4.36,4.38,2.68
0.31,4,1,6,62.25769669327252,54.0,557,4.37,4.4,2.73
0.31,4,1,6,62.02964652223489,54.0,557,4.37,4.4,2.72
0.31,4,1,6,62.67281105990784,53.0,557,4.33,4.35,2.72
0.31,4,1,6,62.24256292906178,53.0,557,4.36,4.38,2.72
0.31,4,3,3,62.28373702422145,53.6,557,4.32,4.35,2.7
0.31,4,2,4,61.69724770642202,54.8,557,4.35,4.37,2.69
0.31,4,2,4,61.83908045977012,54.2,557,4.33,4.37,2.69
0.33,3,3,1,59.42350332594236,59.0,557,4.52,4.5,2.68
0.33,3,4,1,62.2876557191393,58.0,557,4.43,4.4,2.75
0.33,3,3,1,62.58503401360544,58.0,557,4.42,4.4,2.76
0.33,4,3,1,61.851015801354414,56.0,557,4.45,4.41,2.74
0.33,3,4,1,63.03854875283446,58.0,557,4.42,4.4,2.78
0.33,3,0,4,62.79863481228669,58.0,557,4.41,4.38,2.76
0.33,3,0,4,61.46892655367232,61.0,557,4.46,4.39,2.72
0.33,4,0,4,62.146892655367225,55.0,557,4.44,4.41,2.75
0.33,4,1,2,63.013698630136986,57.0,557,4.39,4.37,2.76
0.33,1,1,2,63.6466591166478,53.0,557,4.43,4.4,2.81
0.33,3,1,2,60.39823008849559,59.0,557,4.54,4.5,2.73
1.0,0,2,1,66.33825944170772,56.0,2856,6.21,5.97,4.04
0.77,3,4,2,60.78098471986417,59.0,2856,5.92,5.86,3.58
0.77,3,4,2,60.979729729729726,58.0,2856,5.94,5.9,3.61
0.7,1,5,5,60.052677787532915,63.0,2857,5.68,5.71,3.42
0.9,2,3,1,63.1404958677686,58.0,2857,6.08,6.02,3.82
0.72,4,5,2,62.30366492146596,57.0,2857,5.76,5.7,3.57
0.9,3,1,3,61.912479740680716,59.0,2857,6.2,6.14,3.82
0.72,3,5,2,62.14099216710183,58.0,2857,5.76,5.73,3.57
0.7,4,3,5,62.08112874779541,56.0,2858,5.63,5.71,3.52
